file,D_m,rfis_cm,wall_thk_cm,config,particle,material,tally_14_value,tally_14_error,tally_24_value,tally_24_error,tally_34_value,tally_34_error,error,dose_14_calc,dose_14_calc_error,dose_24_calc,dose_24_calc_error,dose_34_calc,dose_34_calc_error,diff_14_pct,diff_24_pct,diff_34_pct
SR-U-UN-G1-C1-N_water_5cm_D5m.i,5.0,25.5476,5.0,C1,N,water,1.48203e-06,0.0424,1.57213e-05,0.0415,1.35779e-05,0.0389,,1.4811352282090572e-06,0.04208358245524232,1.5713693400066935e-05,0.041284153630674066,1.3575508935911782e-05,0.03872087667821671,-0.06037474214035405,-0.04838403906207856,-0.01760996979074516
SR-U-UN-G1-C1-N_water_5cm_D10m.i,10.0,25.5476,5.0,C1,N,water,4.41836e-07,0.0695,4.56529e-06,0.0539,3.80041e-06,0.0471,,4.416893918584326e-07,0.06017529945176513,4.564456088696676e-06,0.0517894829099915,3.800980349039427e-06,0.04658846074042554,-0.03318157451348715,-0.018266338027247492,0.015007566010699363
SR-U-UN-G1-C1-N_water_5cm_D20m.i,20.0,25.5476,5.0,C1,N,water,9.52667e-08,0.0305,1.00027e-06,0.0305,8.2902e-07,0.0314,,9.528021139940615e-08,0.03034370476606395,1.0002753020878976e-06,0.030357099576891533,8.289069756505378e-07,0.031352461651627556,0.014182709599625342,0.0005300656720316215,-0.013633488873876732
SR-U-UN-G1-C1-N_water_5cm_D50m.i,50.0,25.5476,5.0,C1,N,water,1.61313e-08,0.0582,1.7164e-07,0.0659,1.37516e-07,0.0676,,1.6134433657705592e-08,0.0580475305464085,1.716352801154516e-07,0.06597351794842791,1.3756563467126625e-07,0.06755882517755767,0.019425946486591784,-0.002749874474714088,0.03609374273993694
SR-U-UN-G1-C1-N_water_5cm_D100m.i,100.0,25.5476,5.0,C1,N,water,3.33279e-09,0.0366,3.55338e-08,0.0403,2.78856e-08,0.0445,,3.3337605518165275e-09,0.0363694219653226,3.553901084769168e-08,0.04015885400881801,2.788370958164763e-08,0.04443270762268629,0.02912130126793229,0.014664481962752721,-0.006779191957039183
SR-U-UN-G1-C1-N_water_5cm_D200m.i,200.0,25.5476,5.0,C1,N,water,6.00988e-10,0.0296,6.63329e-09,0.0273,5.13798e-09,0.0341,,6.011857226333312e-10,0.02832828744599713,6.6350695603569806e-09,0.026965818116913422,5.13836447955681e-09,0.033887942034311405,0.032899597551227656,0.026827718326504765,0.007483087844061908
SR-U-UN-G1-C1-N_water_5cm_D300m.i,300.0,25.5476,5.0,C1,N,water,1.76976e-10,0.0304,2.0017e-09,0.0283,1.51982e-09,0.0353,,1.7696898075190686e-10,0.03014755440437725,2.0015794357347094e-09,0.02800095783466048,1.5196797784045315e-09,0.03504973673845655,-0.0039662146806082625,-0.006023093634933103,-0.009226197541061448
SR-U-UN-G1-C1-N_water_5cm_D500m.i,500.0,25.5476,5.0,C1,N,water,2.8621e-11,0.0536,3.20239e-10,0.0417,2.44869e-10,0.0599,,2.861880976543599e-11,0.05326215481116832,3.202113567556318e-10,0.0414181655214199,2.448364271224448e-10,0.05966165419224768,-0.007652543810516017,-0.008632066790176347,-0.013302164649342403
SR-U-UN-G1-C1-N_water_5cm_D700m.i,700.0,25.5476,5.0,C1,N,water,5.54428e-12,0.0325,6.25548e-11,0.029,4.62831e-11,0.038,,5.54586934715825e-12,0.032285470540067744,6.256966068325218e-11,0.028758550675499362,4.628956396911616e-11,0.03776976899486607,0.02866643023530394,0.023756263711461525,0.013966154203502217
SR-U-UN-G1-C1-N_water_5cm_D1000m.i,1000.0,25.5476,5.0,C1,N,water,6.05812e-13,0.0328,6.76921e-12,0.0272,5.00585e-12,0.0383,,6.058903393344666e-13,0.03251951099397594,6.7684999778232414e-12,0.02683886903605794,5.005273294529232e-12,0.03795471819101496,0.012931294604045797,-0.010488996156989866,-0.01152063027794076
SR-U-UN-G1-C1-N_water_5cm_D1200m.i,1200.0,25.5476,5.0,C1,N,water,1.52537e-13,0.0226,1.7048e-12,0.0216,1.24678e-12,0.0274,,1.5257527639303028e-13,0.022310435404394414,1.7053262688145433e-12,0.021287710743557838,1.2469973495858314e-12,0.02712002516017126,0.025093185935392007,0.030869827225679148,0.01743287394980447
SR-U-UN-G1-C1-N_water_10cm_D1m.i,1.0,25.5476,10.0,C1,N,water,1.42806e-05,0.0165,0.00015128,0.0174,0.000132979,0.0166,,1.4281238415935766e-05,0.01456511686666141,0.00015127980468324014,0.016013809229321514,0.0001329863097774458,0.01586062169800635,0.004470511993656887,-0.00012910943935950364,0.005496941205606057
SR-U-UN-G1-C1-N_water_10cm_D2m.i,2.0,25.5476,10.0,C1,N,water,4.91231e-06,0.0379,5.09433e-05,0.0349,4.42946e-05,0.0355,,4.916825662017697e-06,0.03656011564984056,5.096904022818247e-05,0.03435421871532514,4.430757753774458e-05,0.03501191584177232,0.09192542851931243,0.050527210020699244,0.029298238937878186
SR-U-UN-G1-C1-N_water_10cm_D5m.i,5.0,25.5476,10.0,C1,N,water,8.89964e-07,0.0461,9.38015e-06,0.0462,8.28069e-06,0.0451,,8.905867733696826e-07,0.04351880012979124,9.381650545595844e-06,0.04559593852708728,8.280513240144292e-06,0.04489984911898828,0.06997736646455607,0.01599703198609973,-0.002134602982455922
SR-U-UN-G1-C1-N_water_10cm_D10m.i,10.0,25.5476,10.0,C1,N,water,2.43767e-07,0.0567,2.5452e-06,0.0532,2.16186e-06,0.0486,,2.4420428791504844e-07,0.04943836721302706,2.5462599968385057e-06,0.05190399161636052,2.163120167907859e-06,0.04832785747047761,0.17938765913698335,0.0416468976310659,0.05829091189340307
SR-U-UN-G1-C1-N_water_10cm_D20m.i,20.0,25.5476,10.0,C1,N,water,5.20014e-08,0.0302,5.49487e-07,0.0308,4.70817e-07,0.0321,,5.200711058632748e-08,0.02983510025630246,5.493159260260089e-07,0.03054141873363833,4.706735694309368e-07,0.031866055249166005,0.010981601125128559,-0.031133397876750256,-0.030464186523257483
SR-U-UN-G1-C1-N_water_10cm_D50m.i,50.0,25.5476,10.0,C1,N,water,7.89921e-09,0.0512,7.99998e-08,0.0494,6.78168e-08,0.0594,,7.90034706900968e-09,0.05086725391003533,8.000739756368957e-08,0.04929620705680997,6.780924997646112e-08,0.05925054719411847,0.014394718075354054,0.009496978354400363,-0.011132969321581292
SR-U-UN-G1-C1-N_water_10cm_D100m.i,100.0,25.5476,10.0,C1,N,water,1.8129e-09,0.0632,1.84285e-08,0.0429,1.51653e-08,0.0476,,1.8136728785543607e-09,0.04466955358851231,1.843018527791767e-08,0.03850080509541083,1.516519866479065e-08,0.04661783679169183,0.04263216693478045,0.009144954378663223,-0.0006682044493060133
SR-U-UN-G1-C1-N_water_10cm_D200m.i,200.0,25.5476,10.0,C1,N,water,3.15536e-10,0.0401,3.50826e-09,0.0453,2.80631e-09,0.0459,,3.1542441190585203e-10,0.039671097416765805,3.5075412063968446e-09,0.04488238214760012,2.804513529744885e-09,0.04540852340470859,-0.035364615811813736,-0.020488606977689432,-0.06401538871738446
SR-U-UN-G1-C1-N_water_10cm_D300m.i,300.0,25.5476,10.0,C1,N,water,9.13859e-11,0.0429,1.02509e-09,0.0403,8.19531e-10,0.0508,,9.138133036160466e-11,0.042577993430734755,1.0252895809793393e-09,0.04006053534164977,8.193330725094592e-10,0.05054019962256889,-0.005000375764037037,0.01946960553115307,-0.024151312218910065
SR-U-UN-G1-C1-N_water_10cm_D500m.i,500.0,25.5476,10.0,C1,N,water,1.47714e-11,0.0519,1.65244e-10,0.0412,1.3272e-10,0.0559,,1.4776574251416212e-11,0.05170362976094137,1.6527866607532867e-10,0.04099155556091807,1.3274733017101895e-10,0.055747875020041006,0.03502884910171311,0.020978719547255584,0.020592353088412455
SR-U-UN-G1-C1-N_water_10cm_D700m.i,700.0,25.5476,10.0,C1,N,water,2.61094e-12,0.0244,3.01649e-11,0.0238,2.28457e-11,0.0289,,2.6115019673605523e-12,0.024118543957923566,3.016830476081338e-11,0.023412816576115242,2.284678788988896e-11,0.028574032210176525,0.021523564714322263,0.01128716094990941,0.004761902191479979
SR-U-UN-G1-C1-N_water_10cm_D1000m.i,1000.0,25.5476,10.0,C1,N,water,3.09716e-13,0.0375,3.56266e-12,0.0362,2.69275e-12,0.0485,,3.097321029899632e-13,0.03720498199692353,3.5624289841124143e-12,0.03600111710281824,2.6926448531488566e-12,0.04820860129713915,0.005199276099144227,-0.006484365266003214,-0.003904812966047453
SR-U-UN-G1-C1-N_water_10cm_D1200m.i,1200.0,25.5476,10.0,C1,N,water,7.63952e-14,0.0205,8.75379e-13,0.0208,6.44914e-13,0.0257,,7.64095932806027e-14,0.02018757593693161,8.754714633160667e-13,0.02054168042731107,6.449704571243692e-13,0.02544732655285493,0.01884055621648799,0.010562660980757678,0.00875420976582335
SR-U-UN-G1-C1-N_water_20cm_D1m.i,1.0,25.5476,20.0,C1,N,water,4.99755e-06,0.0355,5.03729e-05,0.0211,4.55947e-05,0.0166,,4.996051089818104e-06,0.02886881066056279,5.0369060396944314e-05,0.01839860430887195,4.5592043185711056e-05,0.015136423666671275,-0.029992900159007595,-0.00762235856122264,-0.005827024388673831
SR-U-UN-G1-C1-N_water_20cm_D2m.i,2.0,25.5476,20.0,C1,N,water,1.5592e-06,0.0528,1.59086e-05,0.0563,1.41796e-05,0.0425,,1.5611840976405231e-06,0.04309715012005188,1.591497881153372e-05,0.053969064646183916,1.4186118607797599e-05,0.041343133542947254,0.1272510031120506,0.04009662405065306,0.04597173261303934
SR-U-UN-G1-C1-N_water_20cm_D5m.i,5.0,25.5476,20.0,C1,N,water,2.69154e-07,0.0404,2.85969e-06,0.0459,2.53514e-06,0.0399,,2.691965973595653e-07,0.0394946704173194,2.8590629128007354e-06,0.045509812584955574,2.534351989056864e-06,0.03958415217503903,0.015826389191807316,-0.021928502714093273,-0.03108352766064248
SR-U-UN-G1-C1-N_water_20cm_D10m.i,10.0,25.5476,20.0,C1,N,water,6.74798e-08,0.0503,7.10245e-07,0.0481,6.44847e-07,0.0485,,6.746130421198118e-08,0.046987540872737044,7.100124917970616e-07,0.04739053930471538,6.447188594178051e-07,0.04831056651887952,-0.027409369943026955,-0.032736337874731763,-0.019871470627122266
SR-U-UN-G1-C1-N_water_20cm_D20m.i,20.0,25.5476,20.0,C1,N,water,1.55781e-08,0.032,1.62459e-07,0.0331,1.46655e-07,0.034,,1.55769632089707e-08,0.031783926072438955,1.624802599383564e-07,0.032980197590001245,1.466622943883504e-07,0.03396417051694684,-0.007297366362398349,0.01308634077299332,0.004973842249075179
SR-U-UN-G1-C1-N_water_20cm_D50m.i,50.0,25.5476,20.0,C1,N,water,2.33927e-09,0.0523,2.39443e-08,0.0494,2.14588e-08,0.0571,,2.3391142356691955e-09,0.05220028933861144,2.3939566955512313e-08,0.049319673008863106,2.145698224054806e-08,0.056998756764924524,-0.0066586726117316515,-0.0197668943660318,-0.008470927786926527
SR-U-UN-G1-C1-N_water_20cm_D100m.i,100.0,25.5476,20.0,C1,N,water,4.97263e-10,0.0591,5.32957e-09,0.052,4.6859e-09,0.0631,,4.97383443687987e-10,0.059031711821181096,5.329478255294616e-09,0.05188821334521631,4.686374929776978e-09,0.06312802586325175,0.024221325131173397,-0.001721427908507784,0.010135294756131553
SR-U-UN-G1-C1-N_water_20cm_D200m.i,200.0,25.5476,20.0,C1,N,water,8.69418e-11,0.0353,9.43303e-10,0.0331,8.12076e-10,0.0397,,8.69522376124354e-11,0.0349460089685031,9.43249125960562e-10,0.032940831018621455,8.119989545179871e-10,0.03953056409970242,0.012005286795760203,-0.005711212562450352,-0.009487471863835726
SR-U-UN-G1-C1-N_water_20cm_D300m.i,300.0,25.5476,20.0,C1,N,water,2.31904e-11,0.0404,2.63603e-10,0.0383,2.1738e-10,0.0467,,2.318568124069814e-11,0.04013775697794784,2.636267344009328e-10,0.03809658366396778,2.1734471114957411e-10,0.046381401219616036,-0.02034789956991234,0.009003843253965395,-0.016233715349106746
SR-U-UN-G1-C1-N_water_20cm_D500m.i,500.0,25.5476,20.0,C1,N,water,3.75461e-12,0.036,4.25363e-11,0.0335,3.48078e-11,0.0404,,3.754496735316945e-12,0.035746414540214884,4.2535280484323094e-11,0.03328792826768757,3.480741616880571e-11,0.04013135929487257,-0.0030166830391225624,-0.0023968132557489297,-0.0011027160414853233
SR-U-UN-G1-C1-N_water_20cm_D700m.i,700.0,25.5476,20.0,C1,N,water,7.48664e-13,0.0302,8.51943e-12,0.0272,6.7986e-12,0.0341,,7.486267947897793e-13,0.029949096908516593,8.519898409831182e-12,0.026933237202114428,6.798365426378451e-12,0.0337965463824186,-0.004969547116024381,0.0054981358046384396,-0.003450322442097613
SR-U-UN-G1-C1-N_water_20cm_D1000m.i,1000.0,25.5476,20.0,C1,N,water,9.21838e-14,0.0353,1.05113e-12,0.0319,8.25361e-13,0.0416,,9.220985048847207e-14,0.03499072437515849,1.051346972172154e-12,0.03158241068698419,8.254885490427462e-13,0.04127245931669054,0.028259291190066302,0.020641801885026123,0.015453727853165448
SR-U-UN-G1-C1-N_water_20cm_D1200m.i,1200.0,25.5476,20.0,C1,N,water,2.35638e-14,0.0265,2.65791e-13,0.0232,2.0483e-13,0.0298,,2.3564721236741053e-14,0.02622210338667369,2.658216968772058e-13,0.02285841853298502,2.0482980903771578e-13,0.029517213127484086,0.003909542353325418,0.011549253814399684,-9.322964615363963e-05
SR-U-UN-G1-C1-P_concrete_20cm_D1m.i,1.0,25.5476,20.0,C1,P,concrete,7.68304e-06,0.0099,7.59083e-06,0.0099,6.54859e-06,0.0098,,7.704867127198253e-06,0.009783946234315768,7.61186124866822e-06,0.009703807117341449,6.567244012384484e-06,0.009600921313303631,0.28409493115033235,0.27706125243511204,0.2848554022237507
SR-U-UN-G1-C1-P_concrete_20cm_D2m.i,2.0,25.5476,20.0,C1,P,concrete,2.43155e-06,0.0163,2.40131e-06,0.0161,2.07154e-06,0.0159,,2.4375589641429952e-06,0.015987809140558563,2.407110427520878e-06,0.015777583336507663,2.0766466490628184e-06,0.015631920844462247,0.24712484394707854,0.24155263255797052,0.24651462500451593
SR-U-UN-G1-C1-P_concrete_20cm_D5m.i,5.0,25.5476,20.0,C1,P,concrete,4.23629e-07,0.0172,4.1851e-07,0.0171,3.61209e-07,0.017,,4.250262059116106e-07,0.017152616081679284,4.1984441331268915e-07,0.01705200136466628,3.6240019901746545e-07,0.016973419524557488,0.3298182871358205,0.3188486088000623,0.32978110109809833
SR-U-UN-G1-C1-P_concrete_20cm_D10m.i,10.0,25.5476,20.0,C1,P,concrete,1.10668e-07,0.021,1.09257e-07,0.0209,9.4248e-08,0.0208,,1.1106974352445471e-07,0.020916367427642846,1.0963950589688222e-07,0.02082864170898318,9.458659923945005e-08,0.02071027738055016,0.3630168833400048,0.35009738221095926,0.3592641111217729
SR-U-UN-G1-C1-P_concrete_20cm_D20m.i,20.0,25.5476,20.0,C1,P,concrete,2.66919e-08,0.0171,2.6359e-08,0.0171,2.2735e-08,0.0171,,2.679734018357027e-08,0.017074604684988875,2.6460616842183582e-08,0.017087489262655377,2.2822188358792586e-08,0.017074888928470956,0.39502689418989273,0.38551099124997507,0.38349838923503343
SR-U-UN-G1-C1-P_concrete_20cm_D50m.i,50.0,25.5476,20.0,C1,P,concrete,4.59589e-09,0.0886,4.53466e-09,0.0889,3.90844e-09,0.0897,,4.6097637646316665e-09,0.08825643359901438,4.548581957959484e-09,0.08857179974057772,3.919689564459198e-09,0.08938812203306451,0.3018732961769451,0.30701216760428185,0.28782748255565843
SR-U-UN-G1-C1-P_concrete_20cm_D100m.i,100.0,25.5476,20.0,C1,P,concrete,8.24661e-10,0.0739,8.11791e-10,0.0747,6.97579e-10,0.0758,,8.265218554205941e-10,0.07329848899057335,8.135651234900445e-10,0.07405681508667879,6.98823514431455e-10,0.07520010563707105,0.2256509548279912,0.21854436548871686,0.17840480167192888
SR-U-UN-G1-C1-P_concrete_20cm_D200m.i,200.0,25.5476,20.0,C1,P,concrete,1.47528e-10,0.0492,1.45087e-10,0.0497,1.24423e-10,0.0505,,1.4801189761773165e-10,0.0491639257423894,1.4555609887312175e-10,0.04960261402571577,1.247493246912973e-10,0.05041962877510275,0.32800391636276444,0.3233224707394647,0.26227039317273493
SR-U-UN-G1-C1-P_concrete_20cm_D300m.i,300.0,25.5476,20.0,C1,P,concrete,4.60666e-11,0.069,4.53161e-11,0.0698,3.87765e-11,0.0711,,4.628543353459263e-11,0.06852126893998857,4.5533514443001905e-11,0.06936940897286395,3.894501388059579e-11,0.07063493670645785,0.4750373038006513,0.47977306741291126,0.4345773357466162
SR-U-UN-G1-C1-P_concrete_20cm_D500m.i,500.0,25.5476,20.0,C1,P,concrete,7.1392e-12,0.0755,7.01735e-12,0.0765,5.99529e-12,0.0779,,7.1778232740562145e-12,0.07625837411376897,7.0550783816291726e-12,0.07722801797220515,6.022540795241002e-12,0.07874690397198146,0.5410028302360818,0.5376442906392414,0.45453673201798905
SR-U-UN-G1-C1-P_concrete_20cm_D700m.i,700.0,25.5476,20.0,C1,P,concrete,1.85897e-12,0.0944,1.83094e-12,0.0952,1.56849e-12,0.0968,,1.8601118282619783e-12,0.09388855577601468,1.8322259555770305e-12,0.0947316677567869,1.5691814435672309e-12,0.09632556375882492,0.06142262984223737,0.07023471970848788,0.04408339021804063
SR-U-UN-G1-C1-P_concrete_20cm_D1000m.i,1000.0,25.5476,20.0,C1,P,concrete,2.61153e-13,0.0816,2.56965e-13,0.082,2.19426e-13,0.0824,,2.6231386545624383e-13,0.08068810520214581,2.5811903283147104e-13,0.08103568199604154,2.2031849877054827e-13,0.08148954726267288,0.4445154588474218,0.4491011738840066,0.4067424874665158
SR-U-UN-G1-C1-P_concrete_20cm_D1200m.i,1200.0,25.5476,20.0,C1,P,concrete,9.84966e-14,0.1253,9.66014e-14,0.1251,8.22172e-14,0.1243,,9.906960104685121e-14,0.1268660465025998,9.712766799737787e-14,0.12650427516695376,8.236967523424271e-14,0.12535445406656062,0.581747031726178,0.5447829921490434,0.18545418019916832
SR-U-UN-G1-C1-P_concrete_40cm_D1m.i,1.0,25.5476,40.0,C1,P,concrete,,,,,,,File not found,,,,,,,,,
SR-U-UN-G1-C1-P_concrete_40cm_D2m.i,2.0,25.5476,40.0,C1,P,concrete,8.37124e-07,0.0147,8.268e-07,0.0147,7.12713e-07,0.0145,,8.393720189443404e-07,0.01379894416663414,8.289425065131276e-07,0.013750929847647317,7.145834097044956e-07,0.013626582611916384,0.26854073522445626,0.25913237943005146,0.262435188427259
SR-U-UN-G1-C1-P_concrete_40cm_D5m.i,5.0,25.5476,40.0,C1,P,concrete,1.51116e-07,0.0292,1.49498e-07,0.0293,1.29123e-07,0.0294,,1.5189495962127972e-07,0.029164241026086207,1.502551005228722e-07,0.029278080689260175,1.297831250318756e-07,0.02939981375873045,0.5154713076575177,0.5064285293931676,0.5112373720217009
SR-U-UN-G1-C1-P_concrete_40cm_D10m.i,10.0,25.5476,40.0,C1,P,concrete,3.56239e-08,0.0273,3.51974e-08,0.0273,3.03507e-08,0.0273,,3.572833906690965e-08,0.027195812187751467,3.529735532193002e-08,0.02721526999704246,3.0434758243104474e-08,0.027189149920563097,0.2931713453879098,0.2839849589174638,0.2769565219400948
SR-U-UN-G1-C1-P_concrete_40cm_D20m.i,20.0,25.5476,40.0,C1,P,concrete,8.73959e-09,0.0234,8.63556e-09,0.0235,7.44746e-09,0.0236,,8.76046842123921e-09,0.023393085806817808,8.655275586289417e-09,0.023454429325882577,7.464386899286544e-09,0.0235147800352641,0.23889474493895563,0.22830698054806722,0.2272841920137124
SR-U-UN-G1-C1-P_concrete_40cm_D50m.i,50.0,25.5476,40.0,C1,P,concrete,1.27027e-09,0.0834,1.25367e-09,0.0835,1.08036e-09,0.0841,,1.2735591365337979e-09,0.08255084011674514,1.2567321305252422e-09,0.08272141957391002,1.0829437102849693e-09,0.08336991568526848,0.2589320800930402,0.24425331428861458,0.2391527162213793
SR-U-UN-G1-C1-P_concrete_40cm_D100m.i,100.0,25.5476,40.0,C1,P,concrete,2.57805e-10,0.0612,2.53733e-10,0.0618,2.17811e-10,0.0628,,2.586758093741051e-10,0.06147955210161277,2.5456909770273426e-10,0.06205355219627485,2.184777805143969e-10,0.0631001931826968,0.33777831077948856,0.32951870774959163,0.30612802585585946
SR-U-UN-G1-C1-P_concrete_40cm_D200m.i,200.0,25.5476,40.0,C1,P,concrete,5.12198e-11,0.0662,5.04462e-11,0.0667,4.33008e-11,0.0676,,5.130249184113114e-11,0.06562859099799212,5.05275410722023e-11,0.0660779536139728,4.3342809216337756e-11,0.0670126953278939,0.16144506837422268,0.16124320999857558,0.09701718291061102
SR-U-UN-G1-C1-P_concrete_40cm_D300m.i,300.0,25.5476,40.0,C1,P,concrete,1.38011e-11,0.0416,1.35824e-11,0.042,1.16397e-11,0.0426,,1.384022287936052e-11,0.04126671567853066,1.362215853270231e-11,0.04175267750606569,1.166811356045047e-11,0.04233773339814537,0.28347652984559596,0.2927209675926892,0.24410904448114065
SR-U-UN-G1-C1-P_concrete_40cm_D500m.i,500.0,25.5476,40.0,C1,P,concrete,2.82067e-12,0.0925,2.77531e-12,0.0926,2.37248e-12,0.0928,,2.8304009526631135e-12,0.09310895395641904,2.7840678126897534e-12,0.09312930357008688,2.3779621806602977e-12,0.09321813057422408,0.3449872783102447,0.3155616017581294,0.23107384088791943
SR-U-UN-G1-C1-P_concrete_40cm_D700m.i,700.0,25.5476,40.0,C1,P,concrete,6.68763e-13,0.1133,6.57494e-13,0.114,5.62873e-13,0.1158,,6.697828839946178e-13,0.11271479367162635,6.585740455726983e-13,0.11335653193985872,5.634699570081729e-13,0.1151828984944285,0.15250305334144512,0.16426698535626064,0.10605536385168692
SR-U-UN-G1-C1-P_concrete_40cm_D1000m.i,1000.0,25.5476,40.0,C1,P,concrete,9.33331e-14,0.0982,9.16612e-14,0.098,7.83319e-14,0.0981,,9.377932796347386e-14,0.09888675984114359,9.208682356995146e-14,0.09857980009556039,7.838836718206271e-14,0.09765368224950405,0.4781025846927377,0.46434431357157085,0.07208708337562443
SR-U-UN-G1-C1-P_concrete_40cm_D1200m.i,1200.0,25.5476,40.0,C1,P,concrete,4.72825e-14,0.3477,4.65271e-14,0.3482,3.98095e-14,0.3474,,4.725195319526019e-14,0.3461217097647955,4.649424286844917e-14,0.34660319273122586,3.9706105781679705e-14,0.3464217480053106,-0.06460488497817987,-0.07061934131040515,-0.2597224740835554
SR-U-UN-G1-C1-P_lead_20cm_D1000m.i,1000.0,25.5476,20.0,C1,P,lead,,,,,,,File not found,,,,,,,,,
SR-U-UN-G1-C1-P_steel_1cm_D1m.i,1.0,25.5476,1.0,C1,P,steel,1.90631e-05,0.0067,1.89012e-05,0.0066,1.63449e-05,0.0065,,1.912375150212442e-05,0.006682428282128293,1.8960151452305173e-05,0.006584950709275494,1.639696200756537e-05,0.006482380017656364,0.31816180015012174,0.3118926433515959,0.31852141992530664
SR-U-UN-G1-C1-P_steel_1cm_D2m.i,2.0,25.5476,1.0,C1,P,steel,6.19898e-06,0.0208,6.14272e-06,0.0207,5.30831e-06,0.0204,,6.216674193123134e-06,0.02053776678698988,6.159954684420513e-06,0.02041972688360141,5.323389535248354e-06,0.02011606600610807,0.28543717068185903,0.28057089400969804,0.28407412619748107
SR-U-UN-G1-C1-P_steel_1cm_D5m.i,5.0,25.5476,1.0,C1,P,steel,1.13507e-06,0.017,1.12337e-06,0.0167,9.69157e-07,0.0163,,1.1374105646087811e-06,0.017009874997456854,1.1256259393925168e-06,0.016681554921724455,9.712284607951912e-07,0.016299222658614824,0.20620442869436675,0.20081891028929696,0.21373841340372196
SR-U-UN-G1-C1-P_steel_1cm_D10m.i,10.0,25.5476,1.0,C1,P,steel,2.98492e-07,0.0205,2.95643e-07,0.0203,2.55473e-07,0.0201,,2.9957802793178704e-07,0.020634833386783857,2.9669364942413554e-07,0.020428923001544027,2.5642465495986563e-07,0.0201712199726463,0.3638382039676162,0.3553777441493784,0.372507059401839
SR-U-UN-G1-C1-P_steel_1cm_D20m.i,20.0,25.5476,1.0,C1,P,steel,7.62405e-08,0.0197,7.5498e-08,0.0198,6.52048e-08,0.0198,,7.645967982005988e-08,0.019810540678547466,7.571087100347243e-08,0.019908752897266194,6.538845717712104e-08,0.019957376970602285,0.28748476211446955,0.28195581799838854,0.28166205113894166
SR-U-UN-G1-C1-P_steel_1cm_D50m.i,50.0,25.5476,1.0,C1,P,steel,1.10926e-08,0.0737,1.09627e-08,0.0743,9.46078e-09,0.0752,,1.1141690992483855e-08,0.07354738240522785,1.1010317930045457e-08,0.07416723422094332,9.502113645930108e-09,0.07502349625822058,0.44255623103560027,0.4343631591255516,0.4368946950474213
SR-U-UN-G1-C1-P_steel_1cm_D100m.i,100.0,25.5476,1.0,C1,P,steel,2.57536e-09,0.0567,2.54005e-09,0.0572,2.18703e-09,0.058,,2.5799175363513606e-09,0.056547634806457005,2.5442873293539513e-09,0.05705408324805724,2.1901051558401835e-09,0.05785070464565433,0.17696696195330106,0.16682070644086266,0.14060876349128532
SR-U-UN-G1-C1-P_steel_1cm_D200m.i,200.0,25.5476,1.0,C1,P,steel,4.42487e-10,0.0481,4.35766e-10,0.0486,3.7398e-10,0.0495,,4.4374712302931375e-10,0.04788399429477867,4.369699474836616e-10,0.04842366675761906,3.7483987410947626e-10,0.049305327855303754,0.2847819324214573,0.27628302429780977,0.22992515895937504
SR-U-UN-G1-C1-P_steel_1cm_D300m.i,300.0,25.5476,1.0,C1,P,steel,1.37354e-10,0.0693,1.35033e-10,0.07,1.1572e-10,0.0711,,1.377616181956883e-10,0.06878802814239436,1.3543607949456446e-10,0.06941065598145532,1.1601896795302682e-10,0.07061491124201238,0.29676470702585905,0.298504435630148,0.2583546085610243
SR-U-UN-G1-C1-P_steel_1cm_D500m.i,500.0,25.5476,1.0,C1,P,steel,2.39929e-11,0.1082,2.35999e-11,0.1089,2.0225e-11,0.1106,,2.4018908261479024e-11,0.10715713502590204,2.362726620545847e-11,0.10789861073856885,2.0243715834687773e-11,0.10958144057733309,0.108399824444,0.11595898905703628,0.09253811959343726
SR-U-UN-G1-C1-P_steel_1cm_D700m.i,700.0,25.5476,1.0,C1,P,steel,4.29198e-12,0.0927,4.20369e-12,0.0931,3.56917e-12,0.093,,4.301171756390005e-12,0.09126693016548544,4.2133935880163325e-12,0.09174627919630682,3.572251992031118e-12,0.09184963593599274,0.21416121207474073,0.23083500487268713,0.08635038485468734
SR-U-UN-G1-C1-P_steel_1cm_D1000m.i,1000.0,25.5476,1.0,C1,P,steel,9.3479e-13,0.1574,9.19629e-13,0.1574,7.84207e-13,0.1564,,9.383491809330917e-13,0.15587410446004202,9.232595178364143e-13,0.15597800271913478,7.860663876718951e-13,0.15532586614014193,0.3807465776368646,0.3947807035678851,0.23710419211956052
SR-U-UN-G1-C1-P_steel_1cm_D1200m.i,1200.0,25.5476,1.0,C1,P,steel,3.1473e-13,0.1412,3.10014e-13,0.1416,2.65508e-13,0.1418,,3.1550920497022783e-13,0.14015696845057332,3.1078547557640226e-13,0.1406082325377894,2.657160237508804e-13,0.1409892160244933,0.24757886767318563,0.24885185069134294,0.07834933443828829
SR-U-UN-G1-C1-P_steel_5cm_D1m.i,1.0,25.5476,5.0,C1,P,steel,8.851e-06,0.0101,8.74992e-06,0.01,7.53647e-06,0.0098,,8.881956603247551e-06,0.01018745489214476,8.779985730132593e-06,0.010012124980239614,7.563057034400082e-06,0.009838602503826566,0.34975260702238054,0.3436114859632175,0.35277834848518846
